,Obj_ID,IAU_name,Internal_names,Obj_RA,Obj_DEC,Obj_Type,Redshift,Spec_ID,Obs_date,JD,Phase_(days),From,Telescope,Instrument,Observers,Reducers,Source_group,Public,Associated_groups,End_prop_period,Ascii_file,Fits_file,Spec_type,Spec_quality,Extinction_Corrected,WL_Medium,WL_Units,Flux_Unit_Coefficient,Spec_units,Flux_Calibrated_By,Exp_time,Aperture_(slit),HA,Airmass,Dichroic,Grism,Grating,Blaze,Lambda_min,Lambda_max,Del_Lambda,Contrib,Publish,Remarks,Created_by,Creation_date
11287,23714,SN 2023ozo,ZTF23aawnoyx  ATLAS23qqc  PS23ggw,244.7710108,-1.9070975,SN,,78000,2023-08-13 22:04:28.00,2460170.4197685,--,--,INT-2.5m,IDS,Benjamin Godson  Benjamin Warwick  Daviv O&amp;#039;Neill,--,TNS,Y,TNS,--,SN2023ozo_2023-08-13_22-04-28_INT-2.5m_IDS_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3700.2874607031,9998.9480250075,4.1087153061346,--,--,[TNS source group:  59 - GOTO ],TNS_Bot1,2023-08-14 15:05:06
11281,23695,SN 2023pbe,ZTF23aawwabr  ATLAS23qse,327.6665913,13.2853673,SN Ia,0.02016,77974,2023-08-12 23:38:39.00,2460169.4851736,--,--,INT-2.5m,IDS,B. Godson  D. O&amp;#039;Neill  B. Warwick,--,TNS,Y,TNS,--,SN2023pbe_2023-08-12_23-38-39_INT-2.5m_IDS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,5400,--,--,--,--,--,--,--,3806.8275500323,8364.4972627559,4.3118918758028,--,--,[TNS source group:  59 - GOTO ],TNS_Bot1,2023-08-13 10:05:10
11282,23695,SN 2023pbe,ZTF23aawwabr  ATLAS23qse,327.6665913,13.2853673,SN Ia,0.02016,77973,2023-08-13 07:02:56.00,2460169.7937037,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2023pbe_2023-08-13_07-02-56_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2250,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-08-13 08:05:07
11232,23751,SN 2023pwl,ATLAS23rjz  Gaia23ckz,327.025312,-50.5636093333,SN Ia,0.017251,78090,2023-08-20 13:27:30.00,2460177.0607639,--,--,FTS,FLOYDS-S,Las Cumbres Observatory,Megan Newsome,TNS,Y,TNS,--,SN2023pwl_2023-08-20_13-27-30_FTS_FLOYDS-S_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,3500.5390625,9999.3154540062,2.2866912003892,--,--,[TNS source group:  38 - Global SN Project ],TNS_Bot1,2023-08-21 04:05:08
11233,23751,SN 2023pwl,ATLAS23rjz  Gaia23ckz,327.025312,-50.5636093333,SN Ia,0.017251,78519,2023-08-20 20:14:00.00,2460177.3430556,--,--,Other,Other,Orapeleng Mogawana,Orapeleng Mogawana,TNS,Y,TNS,--,SN2023pwl_2023-08-20_20-14-00_Other_Other_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1500,--,--,--,--,--,--,--,4095.07,7962.56,3.8482487562189,--,--,The spectrum was taken with the SAAO&amp;#039;s 1-m Lesedi-MOOKODI low-resolution spectrograph and imager using a 2&amp;quot; slit and an average spectral resolution of R = 374.4.  [TNS source group:  61 - MeerLICHT ],TNS_Bot1,2023-10-05 10:05:06
11383,23808,SN 2023qxk,ATLAS23rto  ZTF23ababkmo  PS23hwq,333.1108447,16.5774859,SN,,78153,2023-08-30 08:27:46.00,2460186.8526157,--,--,FTN,FLOYDS-N,Las Cumbres Observatory,--,TNS,Y,TNS,--,SN2023qxk_2023-08-30_08-27-46_FTN_FLOYDS-N_TNS.ascii,https://www.wiserep.org/system/files/uploaded/TNS/SN2023qxk_2023-08-30_08-27-46_FTN_FLOYDS-N_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3500.1162109375,10000.839894056,1.6863096454264,--,--,[TNS source group:  38 - Global SN Project ],TNS_Bot1,2023-08-31 17:05:07
11384,23808,SN 2023qxk,ATLAS23rto  ZTF23ababkmo  PS23hwq,333.1108447,16.5774859,SN,,78218,2023-09-06 09:30:00.00,2460193.8958333,--,--,Lick-3m,KAST,Kyle Davis (UCSC),Kyle Davis (UCSC),TNS,Y,TNS,--,SN2023qxk_2023-09-06_09-30-00_Lick-3m_KAST_TNS.flm,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800.0,--,--,--,--,--,--,--,3253.5316830203,10694.148079736,2.5308219036447,--,--,We measure a H-alpha FWHM of 9700 km/s.  [TNS source group:  77 - UCSC ],TNS_Bot1,2023-09-11 17:05:07
11364,23809,SN 2023rai,ATLAS23ruf  ZTF23abaeeae,74.6721116667,-19.5901233333,SN II,0.023,78226,2023-09-13 10:32:11.00,2460200.9390162,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2023rai_2023-09-13_10-32-11_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2250.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-09-13 12:05:09
11363,23809,SN 2023rai,ATLAS23ruf  ZTF23abaeeae,74.6721116667,-19.5901233333,SN II,0.023,78154,2023-08-30 17:10:23.00,2460187.215544,--,--,FTS,FLOYDS-S,Las Cumbres Observatory,--,TNS,Y,TNS,--,SN2023rai_2023-08-30_17-10-23_FTS_FLOYDS-S_TNS.ascii,https://www.wiserep.org/system/files/uploaded/TNS/SN2023rai_2023-08-30_17-10-23_FTS_FLOYDS-S_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3500.6774902344,9999.6639418602,1.7234119468644,--,--,[TNS source group:  38 - Global SN Project ],TNS_Bot1,2023-08-31 18:05:07
11354,23817,SN 2023ref,ATLAS23rxg  ZTF23abaxlrz,332.627655556,40.8937988889,SN II,0.01519,78162,2023-09-03 17:09:06.00,2460191.2146528,--,--,Other,Other,Kenta Taguchi,Kenta Taguchi,TNS,Y,TNS,--,SN2023ref_2023-09-03_17-09-06_Other_Other_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2023ref_2023-09-03_17-09-06_Other_Other_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,4000.0,8548.0,1.9991208791209,--,--,We performed the follow-up spectroscopic observation using the KOOLS-IFU attached to the 3.8-m Seimei telescope at Okayama Observatory. The spectral resolution is ~ 500  and the wavelength coverage is 4100-8500 A.  [TNS source group:  0 - None ],TNS_Bot1,2023-09-04 09:05:08
11355,23817,SN 2023ref,ATLAS23rxg  ZTF23abaxlrz,332.627655556,40.8937988889,SN II,0.01519,78376,2023-09-20 04:42:58.00,2460207.6965046,--,--,P60,SEDM,SEDmRobot,--,TNS,Y,TNS,--,SN2023ref_2023-09-20_04-42-58_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-09-28 15:05:09
11352,23819,SN 2023reh,ZTF23abanqhu  XM105MZ,313.8892768,16.6945323,SN Ia,0.032,78164,2023-09-04 06:43:15.00,2460191.7800347,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2023reh_2023-09-04_06-43-15_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-09-04 15:05:06
11353,23819,SN 2023reh,ZTF23abanqhu  XM105MZ,313.8892768,16.6945323,SN Ia,0.032,78169,2023-09-04 17:24:18.00,2460192.2252083,--,--,Lijiang-2.4m,YFOSC,Jujia Zhang,--,TNS,Y,TNS,--,SN2023reh_2023-09-04_17-24-18_Lijiang-2.4m_YFOSC_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2023reh_2023-09-04_17-24-18_Lijiang-2.4m_YFOSC_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800.0,--,--,--,--,--,--,--,3614.2124023438,8921.9873847962,2.8521090717101,--,--,[TNS source group:  125 - LiONS ],TNS_Bot1,2023-09-05 03:05:07
791,23948,SN 2023tnc,ZTF23abghttj  PS23jaf  ATLAS23tju,348.0898437,-22.1267232,SN II,,78724,2023-10-13 06:07:08.00,2460230.7549537,--,--,Lick-3m,KAST,Michael Rich  Osmin Caceres,Jacob Wise,TNS,Y,TNS,--,SN2023tnc_2023-10-13_06-07-08_Lick-3m_KAST_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3572.1270179,10081.92149508,1.7958053730152,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-10-16 15:05:06
790,23948,SN 2023tnc,ZTF23abghttj  PS23jaf  ATLAS23tju,348.0898437,-22.1267232,SN II,,78353,2023-09-25 11:29:02.00,2460212.9784954,--,--,UH88,SNIFS,Mark Huber,X. Tablit,TNS,Y,TNS,--,SN2023tnc_2023-09-25_11-29-02_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2000,--,--,--,--,--,--,--,3400.48,9097.48,2.9984210526316,--,--,[TNS source group:  51 - SCAT ],TNS_Bot1,2023-09-26 06:05:08
758,24088,SN 2023txu,Gaia23ctg  ATLAS23tma,278.298,66.958261,SN Ia,0.022676,78727,2023-10-16 18:56:00.00,2460234.2888889,--,--,Other,Other,Claudio Balcon,Claudio Balcon,TNS,Y,TNS,--,SN2023txu_2023-10-16_18-56-00_Other_Other_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2023txu_2023-10-16_18-56-00_Other_Other_TNS.fit,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,3901.6789,8591.5333,9.417378313253,--,--,We obtained the low-resolution spectrum R~100 using the FOSC-ES32 spectrograph attached to a 0.41m telescope  in the course of Italian Supernovae Search Project.  [TNS source group:  0 - None ],TNS_Bot1,2023-10-16 20:05:07
757,24088,SN 2023txu,Gaia23ctg  ATLAS23tma,278.298,66.958261,SN Ia,0.022676,78730,2023-10-16 18:52:09.00,2460234.2862153,--,--,Ekar,AFOSC,A. Reguitti,A. Reguitti,TNS,Y,TNS,--,SN2023txu_2023-10-16_18-52-09_Ekar_AFOSC_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,3807.6267814636,8192.404211998,4.6896015299833,--,--,[TNS source group:  16 - Padova-Asiago ],TNS_Bot1,2023-10-17 10:05:06
297,24071,SN 2023usf,PSP23K  ZTF23abhyxpr  Gaia23cwx  PS23jlt  PSP23L,124.347958,21.694611,SN Ib/c,0.012,78858,2023-10-25 08:43:31.00,2460242.8635532,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2023usf_2023-10-25_08-43-31_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2160,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-10-27 20:05:06
296,24071,SN 2023usf,PSP23K  ZTF23abhyxpr  Gaia23cwx  PS23jlt  PSP23L,124.347958,21.694611,SN Ib/c,0.012,78707,2023-10-12 21:00:47.00,2460230.375544,--,--,Other,Other,Xing Gao (Xingming Obs.),Jingyuan Zhao (Xingming Obs.),TNS,Y,TNS,--,SN2023usf_2023-10-12_21-00-47_Other_Other_TNS.DAT,https://www.wiserep.org/system/files/uploaded/TNS/SN2023usf_2023-10-12_21-00-47_Other_Other_TNS.fit,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,7200,--,--,--,--,--,--,--,3912.89978,7397.89978,1.0175182481752,--,--,We obtained the low-resolution spectrum using the Alpy 600 spectrograph attached to a 0.6-m f/8 Ritchey-Chretien telescope.  [TNS source group:  10 - XOSS ],TNS_Bot1,2023-10-13 09:05:08
292,24310,SN 2023usm,ZTF23abgnxri  PS23jme  ATLAS23uet  Gaia23cut,141.813958,13.955811,SN II,0.08765,79072,2023-11-14 10:26:17.00,2460262.934919,--,--,P60,SEDM,SEDmRobot,--,TNS,Y,TNS,--,SN2023usm_2023-11-14_10-26-17_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-11-17 00:05:09
293,24310,SN 2023usm,ZTF23abgnxri  PS23jme  ATLAS23uet  Gaia23cut,141.813958,13.955811,SN II,0.08765,79136,2023-11-18 04:28:03.00,2460266.6861458,--,--,LT,SPRAT,Jacob Wise  K-Ryan Hinds  Daniel Perley  Ola Bochenek,Jacob Wise,TNS,Y,TNS,--,SN2023usm_2023-11-18_04-28-03_LT_SPRAT_TNS.spec,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4250.2455,7748.03091,4.6761837032086,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-11-20 15:05:06
288,24068,SN 2023uta,ASASSN-23hb  ATLAS23ttz,107.40929,54.95002,SLSN-I,0.036812,78811,2023-10-17 15:09:35.00,2460235.1316551,--,--,Other,Other,Eleni Koutsiona  Kenta Taguchi  Miho Kawabata,Kenta Taguchi,TNS,Y,TNS,--,SN2023uta_2023-10-17_15-09-35_Other_Other_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2023uta_2023-10-17_15-09-35_Other_Other_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,4000.0,8548.0,1.9991208791209,--,--,We performed a spectroscopic follow-up observation with KOOLS-IFU mounted on the 3.8-m Seimei telescope at Okayama Observatory of Kyoto University. The spectral resolution is ~ 500  and the wavelength coverage is 4100-8500 A.  [TNS source group:  0 - None ],TNS_Bot1,2023-10-20 13:05:06
287,24068,SN 2023uta,ASASSN-23hb  ATLAS23ttz,107.40929,54.95002,SLSN-I,0.036812,78704,2023-10-12 19:58:25.00,2460230.3322338,--,--,Other,Other,Kohki Uno  Masaki Tsurumi,Kenta Taguchi,TNS,Y,TNS,--,SN2023uta_2023-10-12_19-58-25_Other_Other_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2023uta_2023-10-12_19-58-25_Other_Other_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,3900.0,8585.0,2.4986666666667,--,--,We performed a spectroscopic follow-up observation with KOOLS-IFU mounted on the 3.8-m Seimei telescope at Okayama Observatory of Kyoto University. The spectral resolution is ~ 500  and the wavelength coverage is 4100-8500 A.  [TNS source group:  0 - None ],TNS_Bot1,2023-10-12 23:05:07
284,24084,SN 2023uti,ATLAS23ubd,110.523533846,19.5908030769,SN Ia,0.058,78721,2023-10-16 09:06:54.00,2460233.8797917,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2023uti_2023-10-16_09-06-54_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2250,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-10-16 10:05:06
285,24084,SN 2023uti,ATLAS23ubd,110.523533846,19.5908030769,SN Ia,0.058,78722,2023-10-16 09:06:54.00,2460233.8797917,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2023uti_2023-10-16_09-06-54_P60_SEDM_TNS_0.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2250,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-10-16 11:05:06
261,24252,SN 2023vbl,Gaia23cxn  ATLAS23ugq  ZTF23abkdzxh,100.706167,41.743981,SN II,0.0315,78974,2023-11-05 03:12:01.00,2460253.6333449,--,--,LT,SPRAT,Jacob Wise  K-Ryan Hinds  Daniel Perley  Ola Bochenek,Jacob Wise,TNS,Y,TNS,--,SN2023vbl_2023-11-05_03-12-01_LT_SPRAT_TNS.spec,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4250.72849,7747.77808,4.675199986631,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-11-05 17:05:06
262,24252,SN 2023vbl,Gaia23cxn  ATLAS23ugq  ZTF23abkdzxh,100.706167,41.743981,SN II,0.0315,78975,2023-11-05 03:12:01.00,2460253.6333449,--,--,LT,SPRAT,Jacob Wise  K-Ryan Hinds  Daniel Perley  Ola Bochenek,Jacob Wise,TNS,Y,TNS,--,SN2023vbl_2023-11-05_03-12-01_LT_SPRAT_TNS_0.spec,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4250.72849,7747.77808,4.675199986631,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-11-05 18:05:06
229,24129,SN 2023vog,ZTF23abmoxlu  ATLAS23uod,146.290179,68.5866313,SN II,0.0148,78815,2023-10-21 21:12:39.00,2460239.3837847,--,--,Lijiang-2.4m,YFOSC,Jujia Zhang,--,TNS,Y,TNS,--,SN2023vog_2023-10-21_21-12-39_Lijiang-2.4m_YFOSC_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3616.6311035156,8927.2655067444,2.8536455686345,--,--,[TNS source group:  125 - LiONS ],TNS_Bot1,2023-10-21 23:05:06
230,24129,SN 2023vog,ZTF23abmoxlu  ATLAS23uod,146.290179,68.5866313,SN II,0.0148,79046,2023-11-01 09:53:00.00,2460249.9118056,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2023vog_2023-11-01_09-53-00_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2160,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-11-13 20:05:06
209,24151,SN 2023vuc,GOTO23baj  ZTF23abnevza,13.780434,-15.255398,SN II,0.056,78844,2023-10-25 00:00:00.00,2460242.5,--,--,VLT-UT2,X-Shooter,ESO staff,--,TNS,Y,TNS,--,SN2023vuc_2023-10-25_00-00-00_VLT-UT2_X-Shooter_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,5337.9407315903,10202.518625959,0.20004021277939,--,--,[TNS source group:  46 - STARGATE ],TNS_Bot1,2023-10-25 18:05:07
210,24151,SN 2023vuc,GOTO23baj  ZTF23abnevza,13.780434,-15.255398,SN II,0.056,78868,2023-10-25 17:17:40.00,2460243.2206019,--,--,HCT-2m,HFOSC,Mulchand Kurre,Rishabh Singh Teja,TNS,Y,TNS,--,SN2023vuc_2023-10-25_17-17-40_HCT-2m_HFOSC_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3804.0,7704.0,1.4750378214826,--,--,The low-resolution optical spectrum is taken with Gr7 grism covering 3800-7700 Angstrom wavelength region.    [TNS source group:  0 - None ],TNS_Bot1,2023-10-30 08:05:07
396,24165,SN 2023vyl,ZTF23abnprwj  ATLAS23urs,350.1236109,17.2212199,SN Ia,0.005434,78860,2023-10-28 21:15:00.00,2460246.3854167,--,--,Other,Other,Claudio Balcon,Claudio Balcon,TNS,Y,TNS,--,SN2023vyl_2023-10-28_21-15-00_Other_Other_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2023vyl_2023-10-28_21-15-00_Other_Other_TNS.fit,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,5400,--,--,--,--,--,--,--,4156.4597,8497.17,9.415857483731,--,--,We obtained the low-resolution spectrum using the FOSC-ES32 spectrograph attached to a 0.41m telescope  in the course of Italian Supernovae Search Project.  [TNS source group:  0 - None ],TNS_Bot1,2023-10-28 23:05:07
397,24165,SN 2023vyl,ZTF23abnprwj  ATLAS23urs,350.1236109,17.2212199,SN Ia,0.005434,78863,2023-10-29 07:30:33.00,2460246.8128819,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2023vyl_2023-10-29_07-30-33_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2160,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-10-29 09:05:05
395,24318,SN 2023vyn,ZTF23abkphfu  ATLAS23uss  PS23jxc,156.209445444,43.4725241472,SN,0.081,79479,2023-12-13 11:33:23.00,2460291.9815162,--,--,Lick-3m,KAST,P. Arunachalam  M. J. Bustamante-Rosell,M. J. Bustamante Rosell,TNS,Y,TNS,--,SN2023vyn_2023-12-13_11-33-23_Lick-3m_KAST_TNS.flm,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3253.527141689,10893.076467459,2.5263059939716,--,--,[TNS source group:  0 - None ],TNS_Bot1,2023-12-15 18:05:10
394,24318,SN 2023vyn,ZTF23abkphfu  ATLAS23uss  PS23jxc,156.209445444,43.4725241472,SN,0.081,79089,2023-11-17 00:59:53.00,2460265.5415856,--,--,Ekar,AFOSC,Allan Schweinfurth  Simon Huber  Stefan Schuldt  Jana Grupa  Stefan Taubenberger  Christian Vogl,Benetti,TNS,Y,TNS,--,SN2023vyn_2023-11-17_00-59-53_Ekar_AFOSC_TNS.txt,https://www.wiserep.org/system/files/uploaded/TNS/SN2023vyn_2023-11-17_00-59-53_Ekar_AFOSC_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2400,--,--,--,--,--,--,--,3390.0,8187.904211998,4.6900334428133,--,--,[TNS source group:  16 - Padova-Asiago ],TNS_Bot1,2023-11-17 17:05:11
383,24185,SN 2023way,ZTF23abndgbw  XM123MZ  ATLAS23uxv,321.046496,15.989731,SN II,0.029,78962,2023-11-05 02:03:10.00,2460253.5855324,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2023way_2023-11-05_02-03-10_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2023-11-05 12:05:06
382,24185,SN 2023way,ZTF23abndgbw  XM123MZ  ATLAS23uxv,321.046496,15.989731,SN II,0.029,78980,2023-11-03 12:34:50.00,2460252.0241898,--,--,Lijiang-2.4m,YFOSC,Jujia Zhang,--,TNS,Y,TNS,--,SN2023way_2023-11-03_12-34-50_Lijiang-2.4m_YFOSC_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2400,--,--,--,--,--,--,--,3614.6013183594,8922.7811784744,2.8523266309055,--,--,[TNS source group:  125 - LiONS ],TNS_Bot1,2023-11-06 05:05:07
357,24256,SN 2023wrk,ZTF23abpbdfm  GOTO23bdo  ATLAS23vna  ULL-ASTRO-MASTER-7  Gaia23dpv,172.16319165,58.5535226,SN Ia,0.023,79500,2023-12-15 02:21:49.00,2460293.5984838,--,--,Other,Other,Emmanuel Soubrouillard,--,TNS,Y,TNS,--,SN2023wrk_2023-12-15_02-21-49_Other_Other_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,7200,--,--,--,--,--,--,--,3800.5,7200.0,0.49992647058824,--,--,sn2023wrk spectrum taken with f/4 300mm newton telescop + Alpy 600 spectrograph (R=560) Pierrefeu du Var - France 2023-12-15 02:21:48.54 utc  [TNS source group:  0 - None ],TNS_Bot1,2023-12-17 04:05:07
356,24256,SN 2023wrk,ZTF23abpbdfm  GOTO23bdo  ATLAS23vna  ULL-ASTRO-MASTER-7  Gaia23dpv,172.16319165,58.5535226,SN Ia,0.023,79253,2023-12-02 03:00:00.00,2460280.625,--,--,Other,Other,Etienne Bertrand,Etienne Bertrand,TNS,Y,TNS,--,SN2023wrk_2023-12-02_03-00-00_Other_Other_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2023wrk_2023-12-02_03-00-00_Other_Other_TNS.fit,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,10819,--,--,--,--,--,--,--,3926.2587,7437.3428,0.77920197514425,--,--,telescope C11+ reducer x0.63 ; CCD : ATIK414EX (-10°) ; spectrographe Alpy600 ; resolution R=480  [TNS source group:  0 - None ],TNS_Bot1,2023-12-02 12:05:06
354,24256,SN 2023wrk,ZTF23abpbdfm  GOTO23bdo  ATLAS23vna  ULL-ASTRO-MASTER-7  Gaia23dpv,172.16319165,58.5535226,SN Ia,0.023,78979,2023-11-05 21:17:36.00,2460254.3872222,--,--,Lijiang-2.4m,YFOSC,Jujia Zhang,--,TNS,Y,TNS,--,SN2023wrk_2023-11-05_21-17-36_Lijiang-2.4m_YFOSC_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2200,--,--,--,--,--,--,--,3458.1684570312,8925.0742583275,2.8311267743637,--,--,[TNS source group:  125 - LiONS ],TNS_Bot1,2023-11-06 05:05:07
355,24256,SN 2023wrk,ZTF23abpbdfm  GOTO23bdo  ATLAS23vna  ULL-ASTRO-MASTER-7  Gaia23dpv,172.16319165,58.5535226,SN Ia,0.023,79005,2023-11-05 21:17:36.00,2460254.3872222,--,--,Lijiang-2.4m,YFOSC,Jujia Zhang,--,TNS,Y,TNS,--,SN2023wrk_2023-11-05_21-17-36_Lijiang-2.4m_YFOSC_TNS_0.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2200,--,--,--,--,--,--,--,3616.6528320312,8925.0557518005,2.8524464910098,--,--,[TNS source group:  125 - LiONS ],TNS_Bot1,2023-11-09 02:05:06
